0.059362195,-0.0729145,0.018436113,0.034658425,-0.123057775,-0.057837766,0.043474603,-0.05352714,-0.16301124,-0.07234394,0.038601317,-0.08949658,0.012598648,-0.0017886921,-0.06146612,0.08331027,0.083291,0.07819241,-0.096007355,-0.017296236,-0.084456936,0.012611826,0.09221263,0.050378483,0.08942957,0.0029999316,-0.052354466,0.022224285,0.01254908,0.009828999,0.044385023,-0.06270384,0.0015344527,-0.07096015,-0.08361993,-0.08054094,0.020740833,-0.059067328,-0.023561424,-0.034816343,0.07419088,-0.074752435,-0.012925131,-0.11286419,0.055479277,0.09439075,0.041506764,-0.05805233,0.0017095067,0.056774348
0.0579733,-0.080400854,0.032578446,0.047359813,-0.1237239,-0.06507492,0.0746181,-0.05378024,-0.15490271,-0.078398764,0.02921263,-0.09852805,0.003054557,-0.039648667,-0.041827504,0.10232705,0.08562146,0.05668742,-0.10636594,-0.0018435506,-0.094993554,0.010489196,0.10987149,0.057109848,0.09416843,-0.007693022,-0.067747936,0.010560025,0.023233632,0.020998392,0.0440763,-0.069063604,0.016217826,-0.07473073,-0.098060414,-0.065125674,0.03954003,-0.071222134,-0.0331842,-0.010835477,0.09601639,-0.08356754,-0.0071076374,-0.14484648,0.05630714,0.1146066,0.045671884,-0.0877566,-0.023604894,0.07375508
0.09140922,-0.09517325,0.04522125,0.053189762,-0.12776466,-0.05877095,0.07663798,-0.032457426,-0.12752824,-0.09153445,0.03554447,-0.08426806,-0.0061722947,0.004309643,-0.055108417,0.10273591,0.08723921,0.06353431,-0.07638972,-0.002804955,-0.082555346,-0.0017360061,0.09767635,0.08591843,0.089114286,-0.019880163,-0.10946307,0.0318323,0.03555667,0.0032006018,0.008537485,-0.039712016,0.049205158,-0.08247773,-0.095289536,-0.079798244,0.035290718,-0.07297722,-0.038917102,-0.03942496,0.08771049,-0.09810384,-0.009337925,-0.1559436,0.052016415,0.10165912,0.07340854,-0.08804498,-0.023817081,0.0853225
0.059230663,-0.07970264,0.03374395,0.028480103,-0.13453417,-0.06117558,0.07774054,-0.030848544,-0.12171443,-0.08753108,0.04258781,-0.086026,-0.01761532,-0.022506187,-0.0484071,0.09127392,0.0728423,0.05913461,-0.08157298,0.00799763,-0.07965757,0.01464766,0.12177458,0.097407974,0.059003618,-0.0061198976,-0.082494296,0.01000909,0.027791515,0.0051915552,0.009967405,-0.058730517,0.04215351,-0.07584958,-0.071261756,-0.0673097,0.05238322,-0.062052723,-0.028851192,-0.035303086,0.1000553,-0.07853615,-0.012850553,-0.14481837,0.064554274,0.10238683,0.05732049,-0.06573898,-0.016146066,0.05627034
0.04177762,-0.07721691,0.027070232,0.036521677,-0.12157867,-0.0615571,0.07692188,-0.032449074,-0.13016343,-0.07420481,0.037693027,-0.08117255,-0.0025129127,-0.02372416,-0.03469257,0.09672941,0.081547245,0.071295075,-0.09454164,-0.001977768,-0.060772464,0.011566214,0.110139035,0.07179483,0.07707925,-0.0018978766,-0.06913554,0.03547497,0.006668633,0.0032167318,0.019504523,-0.05390354,0.043769017,-0.071822725,-0.077804446,-0.06935149,0.058448482,-0.06322028,-0.028752472,-0.005055685,0.08288124,-0.06708915,-0.024494838,-0.13324718,0.07986164,0.10574249,0.056777745,-0.08487929,-0.008310222,0.06371784
-0.26163587,0.05154724,-0.14867157,-0.0688578,0.029529309,-0.072705485,0.15423518,0.14295627,-0.2576425,0.09727815,0.021030277,-0.016665071,-0.0047544185,-0.092257716,0.1488037,0.019909555,0.3553707,0.39615247,-0.32557207,-0.103108965,0.12934332,-0.06674394,0.28771457,-0.032114036,0.12417658,0.072384834,0.18058962,0.3078259,-0.28600234,-0.12001503,-0.008113105,0.02547171,0.08361108,-0.10745943,-0.09672825,0.012663791,0.3386748,-0.16374913,-0.051273778,0.2251752,0.052000612,-0.04903787,-0.16601054,-0.051502228,0.45392054,0.18071842,0.03981817,-0.2268413,0.0907142,0.054898836
-0.5474999,0.12408461,-0.3248842,-0.27457154,-0.19274141,-0.25513256,0.18464649,0.137932,-0.39144143,0.07722333,-0.05016631,-0.030251808,0.011377161,-0.33234823,0.21289805,-0.06790568,0.19150601,0.22092193,-0.45550376,-0.017001364,0.09122419,-0.06293624,0.24028854,0.04743831,0.112674005,-0.13867338,0.4238576,0.25085124,-0.3419743,-0.012737755,0.17759119,-0.1559972,-0.033017807,-0.05617786,-0.09786643,0.16368473,0.65780056,-0.12534004,0.14718403,0.44040936,-0.1095608,-0.08024278,-0.26341078,-0.06171743,0.4230192,0.15927532,0.09498556,-0.24014077,0.11131211,0.14974013
-0.41274408,-0.03271265,-0.2577538,-0.08133379,-0.08468614,-0.1834063,0.21592875,0.15857096,-0.1699954,0.035378315,-0.0058150906,0.007114498,0.09753806,-0.17980956,0.26518098,0.040314704,0.14504358,0.13751481,-0.35409233,-0.11253834,0.22712944,-0.09476704,0.20691177,0.05595629,0.19513306,-0.083256155,0.20831883,0.3367564,-0.31954244,0.014436873,0.20872252,0.018772481,0.06599463,-0.04548314,-0.06408241,0.086058706,0.47484097,-0.12953474,0.05763974,0.48775157,-0.11755761,0.06961433,-0.27573627,-0.12142016,0.36108828,0.19647925,0.16895318,-0.37657857,0.041482963,0.10098859
-0.3951056,-0.012798303,-0.27844533,-0.034702163,0.04827906,-0.16418259,0.040034577,0.023157319,-0.2942517,0.087213084,-0.10137054,-0.11946348,0.13086392,-0.11526715,0.23256484,0.077470735,0.16528505,0.32359767,-0.40336153,-0.16619316,0.14783491,-0.047458727,0.098089196,-0.1278386,0.3521422,-0.023828493,0.30745107,0.45470864,-0.37537992,0.052664224,0.19008818,-0.07302411,-0.022475483,-0.05959414,-0.10122154,-0.054518368,0.46625626,-0.08024406,-0.034144312,0.40760994,-0.078266546,0.045960348,-0.32457164,0.056239035,0.38065484,0.15245262,0.16253458,-0.29010317,0.07236876,0.101907976
-0.23547721,0.05865613,0.016332194,0.060459778,-0.092042856,-0.06963548,0.09689097,-0.11055096,-0.49223968,0.17252567,0.045169864,-0.061911043,0.032861747,-0.34763533,0.09342851,0.038556345,0.4081548,0.21925819,-0.44398344,0.02975096,-0.03811508,-0.015689151,0.27664444,-0.118602894,0.12043587,0.1461555,0.19870487,0.21368833,-0.1848966,-0.2087868,0.11455644,-0.11973268,0.023009177,-0.22496152,-0.14351808,-0.007164946,0.11262363,-0.20619597,-0.028579514,0.40503925,0.07018025,0.024413023,-0.09488801,-0.034400586,0.34911758,0.12910126,-0.1524815,-0.10409615,0.14324184,0.13406013
-0.28348866,0.028146852,-0.1624567,-0.061757363,-0.005341041,-0.071479864,0.1322932,0.1715278,-0.29167596,0.14858261,0.01542667,-0.002783767,-0.046683062,-0.11211492,0.15700541,-0.048627365,0.38321614,0.37430495,-0.36745077,-0.08324692,0.09293001,-0.10301375,0.30408046,0.016657064,0.14826219,0.03111015,0.19484718,0.3717466,-0.28432497,-0.20932974,-0.062081147,0.08313089,0.1422246,-0.17010808,-0.1126845,0.023056779,0.38505676,-0.22935615,-0.09397775,0.26268712,0.02457975,-0.05963478,-0.2156039,-0.043843217,0.45183724,0.10397652,0.037222628,-0.16161375,0.09239358,0.14071544
